H,A,S,alpha,scenario_entropy,budget_scale,noise,regime,feasible_fraction,oracle_feasible,best_mean_or_least_violation_mean,least_violation
5,4,24,1.0,0.8352682816906185,2.0,0.2,feasible_hard,0.0048828125,True,275.7818208384788,0.0
5,4,24,1.0,0.8889280073081738,2.0,0.2,feasible_hard,0.0078125,True,237.0225077318215,0.0
5,4,24,1.0,0.8569649905475283,2.0,0.2,feasible_hard,0.0029296875,True,219.06376007267676,0.0
5,4,24,1.0,0.9137275516879618,2.0,0.2,feasible_hard,0.001953125,True,282.9811279583908,0.0
5,4,24,1.0,0.8928845587390409,2.0,0.2,feasible_hard,0.0048828125,True,226.47758116625295,0.0
5,4,24,1.0,0.892510350548816,2.0,0.2,feasible_hard,0.01171875,True,212.9017680999354,0.0
5,4,24,1.0,0.8470703954835733,2.0,0.2,feasible_hard,0.0009765625,True,293.2011217686642,0.0
5,4,24,1.0,0.8956333845080456,2.0,0.2,feasible_hard,0.0009765625,True,282.4156810135971,0.0
5,4,24,1.0,0.8174901871647684,2.0,0.2,feasible_hard,0.0224609375,True,170.8889744642509,0.0
5,4,24,1.0,0.9194215065296114,2.0,0.2,stress_unobservable,0.0,True,286.08813883816515,0.0054968481222071874
5,4,24,1.0,0.8878631085526586,2.0,0.2,feasible_hard,0.0009765625,True,273.2480984745893,0.0
5,4,24,1.0,0.8690441144784327,2.0,0.2,feasible_hard,0.0087890625,True,252.79858999836918,0.0
5,4,24,1.0,0.8440298596919533,2.0,0.2,feasible_hard,0.0029296875,True,278.72944798851887,0.0
5,4,24,5.0,0.980696343854129,0.0,0.2,stress_unobservable,0.0,True,275.7094589105385,1.1656993624797363
5,4,24,5.0,0.9819880790363767,0.0,0.2,stress_unobservable,0.0,True,244.296910098568,1.1232255558158082
5,4,24,5.0,0.9684387596332942,0.0,0.2,stress_unobservable,0.0,True,253.16478284110045,1.239936209310538
5,4,24,5.0,0.9759233947332518,0.0,0.2,stress_unobservable,0.0,True,260.3162390943789,1.2157088144121915
5,4,24,5.0,0.9765610282692249,0.0,0.2,stress_unobservable,0.0,True,259.9809213560461,1.2477568048468348
5,4,24,5.0,0.963263732738031,0.0,0.2,stress_unobservable,0.0,True,251.2466550730419,1.1982086506204341
5,4,24,5.0,0.973176639102672,0.0,0.2,stress_unobservable,0.0,True,284.5929608952095,1.2870222876832158
5,4,24,5.0,0.9664129671230133,0.0,0.2,stress_unobservable,0.0,True,254.15986990780763,1.2092031127686904
5,4,24,5.0,0.9716947711154155,0.0,0.2,stress_unobservable,0.0,True,258.7780010962399,1.2333399612199065
5,4,24,5.0,0.9764339010187012,0.0,0.2,stress_unobservable,0.0,True,274.13821697144596,1.3143485510326003
5,4,24,5.0,0.9918198168450166,0.0,0.2,stress_unobservable,0.0,True,278.6395103780194,1.288535908639592
5,4,24,5.0,0.9701644357759197,0.0,0.2,stress_unobservable,0.0,True,274.532505845837,1.2054224994347553
5,4,24,5.0,0.9674703291393247,0.0,0.2,stress_unobservable,0.0,True,251.98037773013442,1.2543850889531178
5,4,24,5.0,0.9690766916441247,0.0,0.2,stress_unobservable,0.0,True,209.32446414275978,1.1923730727351571
5,4,24,5.0,0.9604462837144132,0.0,0.2,stress_unobservable,0.0,True,209.15399397300098,1.1383385184262564
5,4,24,5.0,0.9668485566526712,0.0,0.2,stress_unobservable,0.0,True,291.8940383882815,1.2652709320110551
5,4,24,5.0,0.9758451629817759,0.0,0.2,stress_unobservable,0.0,True,291.7211758796253,1.289956508433666
5,4,24,5.0,0.9781196343625834,0.0,0.2,stress_unobservable,0.0,True,243.09349752721772,1.259887619847744
5,4,24,5.0,0.9630987777567014,0.0,0.2,stress_unobservable,0.0,True,266.20818239295295,1.254450464056022
5,4,24,5.0,0.9669752841014799,0.0,0.2,stress_unobservable,0.0,True,267.6112883279278,1.1810165408470987
5,4,24,5.0,0.9755475546868402,0.0,0.2,stress_unobservable,0.0,True,260.2416144877928,1.2377163444470636
5,4,24,5.0,0.9835561245085319,0.0,0.2,stress_unobservable,0.0,True,304.506555661549,1.3330859643628088
5,4,24,5.0,0.9719505204939524,0.0,0.2,stress_unobservable,0.0,True,273.90962155903674,1.2990835213941658
5,4,24,5.0,0.9689013220872854,0.0,0.2,stress_unobservable,0.0,True,230.84124173481223,1.1660953531238207
5,4,24,5.0,0.9793493269401802,0.0,0.2,stress_unobservable,0.0,True,209.73754040358787,1.1636266193273033
5,4,24,5.0,0.9759552906199734,0.0,0.2,stress_unobservable,0.0,True,303.28386458709286,1.2636813001082436
5,4,24,5.0,0.9733319111137626,0.0,0.2,stress_unobservable,0.0,True,247.93912393266316,1.1910715162240129
5,4,24,5.0,0.9778446425844067,0.0,0.2,stress_unobservable,0.0,True,282.1218899656505,1.3143583997597614
5,4,24,5.0,0.9735738831133919,0.0,0.2,stress_unobservable,0.0,True,233.2749039557362,1.1917889090677052
5,4,24,5.0,0.9507457389920864,0.0,0.2,stress_unobservable,0.0,True,228.4693683193803,1.1635971216781897
5,4,24,5.0,0.9518058119159616,0.0,0.2,stress_unobservable,0.0,True,257.86243539725496,1.181106125498251
5,4,24,5.0,0.9775341597031569,0.0,0.2,stress_unobservable,0.0,True,272.32296620185105,1.255792030362458
5,4,24,5.0,0.9754847713060395,0.0,0.2,stress_unobservable,0.0,True,226.88844859774554,1.070269205497704
5,4,24,5.0,0.9773451387078194,0.0,0.2,stress_unobservable,0.0,True,308.90481683688273,1.3569786788329419
5,4,24,5.0,0.9740413601886116,0.0,0.2,stress_unobservable,0.0,True,223.2242634244797,1.1238426235535086
5,4,24,5.0,0.9737115369305118,0.0,0.2,stress_unobservable,0.0,True,248.9855643532003,1.2756133999673724
5,4,24,5.0,0.970316073110515,0.0,0.2,stress_unobservable,0.0,True,200.18728918426564,1.1414493331295024
5,4,24,5.0,0.9485300793682444,0.0,0.2,stress_unobservable,0.0,True,237.83445479814475,1.1872463643647997
5,4,24,5.0,0.9691678010300894,0.0,0.2,stress_unobservable,0.0,True,296.9000619840755,1.321008411434336
5,4,24,5.0,0.97162739470621,0.0,0.2,stress_unobservable,0.0,True,245.30158367198436,1.2582007805308797
5,4,24,5.0,0.9775275479572473,0.0,0.2,stress_unobservable,0.0,True,276.9295388035307,1.3175815931575545
5,4,24,5.0,0.9719550026030129,0.0,0.2,stress_unobservable,0.0,True,281.68179905974534,1.2628586317341337
5,4,24,5.0,0.9628436322240549,0.0,0.2,stress_unobservable,0.0,True,278.8732808303337,1.293584141592491
5,4,24,5.0,0.9526017449553041,0.0,0.2,stress_unobservable,0.0,True,207.9545474652353,1.1039665342739038
5,4,24,5.0,0.9734503863768923,0.0,0.2,stress_unobservable,0.0,True,272.6118307270985,1.1481416444412664
5,4,24,5.0,0.9757122475016852,0.0,0.2,stress_unobservable,0.0,True,253.8690913794102,1.1971487512651053
5,4,24,5.0,0.9773704466146366,0.0,0.2,stress_unobservable,0.0,True,248.18221779052422,1.2468889797348304
5,4,24,5.0,0.977698274910893,0.0,0.2,stress_unobservable,0.0,True,297.0637448079936,1.2076215590077055
5,4,24,5.0,0.9780731327399789,0.0,0.2,stress_unobservable,0.0,True,225.9628789507921,1.1771181066738148
5,4,24,5.0,0.984986158491802,0.0,0.2,stress_unobservable,0.0,True,262.2365599523666,1.246791222356086
5,4,24,5.0,0.9761035513235199,0.5,0.2,stress_unobservable,0.0,True,265.5592041242988,0.9312730780357511
5,4,24,5.0,0.9810295082531656,0.5,0.2,stress_unobservable,0.0,True,282.31862318099206,0.9413910404323379
5,4,24,5.0,0.9795044004824272,0.5,0.2,stress_unobservable,0.0,True,271.57260923076296,0.8786426773047519
5,4,24,5.0,0.9858830421985042,0.5,0.2,stress_unobservable,0.0,True,250.17400022959427,0.947189719496089
5,4,24,5.0,0.9612703163098274,0.5,0.2,stress_unobservable,0.0,True,263.0835739392181,0.9104382542849018
5,4,24,5.0,0.9703180530211016,0.5,0.2,stress_unobservable,0.0,True,269.36140204228934,0.97355083928919
5,4,24,5.0,0.9747326875103761,0.5,0.2,stress_unobservable,0.0,True,256.19795173290737,0.9024957361765097
5,4,24,5.0,0.9660127956696846,0.5,0.2,stress_unobservable,0.0,True,302.0967480456197,0.9897963944029725
5,4,24,5.0,0.9750043646628707,0.5,0.2,stress_unobservable,0.0,True,213.99967336487182,0.8640594213880797
5,4,24,5.0,0.9848938368957658,0.5,0.2,stress_unobservable,0.0,True,269.47182321608466,0.903981019450849
5,4,24,5.0,0.9664855253210527,0.5,0.2,stress_unobservable,0.0,True,230.65734938081215,0.8741660409134144
5,4,24,5.0,0.9638222082630348,0.5,0.2,stress_unobservable,0.0,True,257.96089026288575,0.9121653821855029
5,4,24,5.0,0.9723069423887221,0.5,0.2,stress_unobservable,0.0,True,254.81579480845022,0.9169288103695408
5,4,24,5.0,0.9725910838068114,0.5,0.2,stress_unobservable,0.0,True,255.3409025965141,0.9307451263166189
5,4,24,5.0,0.9733276387529665,0.5,0.2,stress_unobservable,0.0,True,219.33310353988693,0.8506291560002728
5,4,24,5.0,0.9799912588145856,0.5,0.2,stress_unobservable,0.0,True,312.45465314717524,0.9766635715219774
5,4,24,5.0,0.9753494840943697,0.5,0.2,stress_unobservable,0.0,True,265.92795506502966,0.9692818279660821
5,4,24,5.0,0.981884996047801,0.5,0.2,stress_unobservable,0.0,True,267.49201281784894,0.8252136610513008
5,4,24,5.0,0.9835838241118198,0.5,0.2,stress_unobservable,0.0,True,270.39208017995634,0.9298260231364531
5,4,24,5.0,0.9800253752085633,0.5,0.2,stress_unobservable,0.0,True,257.40913215307046,0.921892886233622
5,4,24,5.0,0.9737987427799124,0.5,0.2,stress_unobservable,0.0,True,292.02095625042625,0.8815428885696674
5,4,24,5.0,0.9769710817930829,0.5,0.2,stress_unobservable,0.0,True,227.28150075609898,0.8271590448189732
5,4,24,5.0,0.9700058888338585,0.5,0.2,stress_unobservable,0.0,True,256.1746803955878,0.9424390270504073
5,4,24,5.0,0.9697553711179788,0.5,0.2,stress_unobservable,0.0,True,294.5184527027595,0.9802613859925734
5,4,24,5.0,0.9735058542462609,0.5,0.2,stress_unobservable,0.0,True,289.61181492516243,1.0050699194604102
5,4,24,5.0,0.9741745355553081,0.5,0.2,stress_unobservable,0.0,True,242.9692110631398,0.9173218524332959
5,4,24,5.0,0.954848098948372,0.5,0.2,stress_unobservable,0.0,True,282.27441012620466,0.8797022532091067
5,4,24,5.0,0.9550539714650068,0.5,0.2,stress_unobservable,0.0,True,262.645731934319,0.7977593715390096
5,4,24,5.0,0.963988028285592,0.5,0.2,stress_unobservable,0.0,True,225.2134152278366,0.8479591140911612
5,4,24,5.0,0.9787620879583963,0.5,0.2,stress_unobservable,0.0,True,228.51958711091396,0.877864941940268
5,4,24,5.0,0.9506012669863664,0.5,0.2,stress_unobservable,0.0,True,294.26952048103715,0.9699891168116305
5,4,24,5.0,0.9840696429395843,0.5,0.2,stress_unobservable,0.0,True,277.39442388466864,0.9385573308573266
5,4,24,5.0,0.9792163550134555,0.5,0.2,stress_unobservable,0.0,True,275.95783514439785,0.8925118312252774
5,4,24,5.0,0.9782551022458266,0.5,0.2,stress_unobservable,0.0,True,263.33437374025607,0.9003778766451834
5,4,24,5.0,0.9728686092842387,0.5,0.2,stress_unobservable,0.0,True,278.01760368076367,0.9171394911561709
5,4,24,5.0,0.9616770219124242,0.5,0.2,stress_unobservable,0.0,True,303.71189933541615,1.0397904023495221
5,4,24,5.0,0.9598256267485814,0.5,0.2,stress_unobservable,0.0,True,229.95482872914152,0.8611790855036976
5,4,24,5.0,0.9799509896874277,0.5,0.2,stress_unobservable,0.0,True,252.0159561988132,0.8550491268542553
5,4,24,5.0,0.984008159346058,0.5,0.2,stress_unobservable,0.0,True,265.98289316263106,0.9277045501198248
5,4,24,5.0,0.9688237710973054,0.5,0.2,stress_unobservable,0.0,True,272.7786099621336,0.8842251412098624
5,4,24,5.0,0.9586565170377093,0.5,0.2,stress_unobservable,0.0,True,255.95880279951396,0.8596912210732391
5,4,24,5.0,0.9746372813309635,0.5,0.2,stress_unobservable,0.0,True,251.89036610898083,0.9463113300116405
5,4,24,5.0,0.9671786940106437,0.5,0.2,stress_unobservable,0.0,True,291.6988752540437,0.9514224576551407
5,4,24,5.0,0.9665167640622874,0.5,0.2,stress_unobservable,0.0,True,206.77054068715773,0.8470038470826609
5,4,24,5.0,0.9681538455231127,0.5,0.2,stress_unobservable,0.0,True,306.7718718105498,0.9528405370379862
5,4,24,5.0,0.9749114037334017,0.5,0.2,stress_unobservable,0.0,True,229.72785670040284,0.8053104773088887
5,4,24,5.0,0.9643437482611986,0.5,0.2,stress_unobservable,0.0,True,272.944748284393,0.9315365546534032
5,4,24,5.0,0.9739274345964779,0.5,0.2,stress_unobservable,0.0,True,308.9144526596623,1.00369738546968
5,4,24,5.0,0.9726971640950631,0.5,0.2,stress_unobservable,0.0,True,287.25746252091176,0.8743009341725207
5,4,24,5.0,0.9810458168848336,0.5,0.2,stress_unobservable,0.0,True,290.2542310326745,0.9127862583893968
5,4,24,5.0,0.9665167261036735,1.0,0.2,stress_unobservable,0.0,True,245.3596093830805,0.5238320247682277
5,4,24,5.0,0.9727959186707655,1.0,0.2,stress_unobservable,0.0,True,286.19270638826225,0.610060734621214
5,4,24,5.0,0.9744242152794445,1.0,0.2,stress_unobservable,0.0,True,240.57835638567144,0.4900066842777522
5,4,24,5.0,0.9701043190143928,1.0,0.2,stress_unobservable,0.0,True,229.19688355856303,0.4913445723490658
5,4,24,5.0,0.9759198861127943,1.0,0.2,stress_unobservable,0.0,True,268.6299445506538,0.6065254508262038
5,4,24,5.0,0.9743920748504203,1.0,0.2,stress_unobservable,0.0,True,285.17507147140174,0.6376530980091825
5,4,24,5.0,0.9717663258486113,1.0,0.2,stress_unobservable,0.0,True,309.6234492179012,0.7039764087946385
5,4,24,5.0,0.978235279843781,1.0,0.2,stress_unobservable,0.0,True,270.89924299484176,0.625058579610786
5,4,24,5.0,0.9709150310263939,1.0,0.2,stress_unobservable,0.0,True,265.62799457908613,0.6396767027482362
5,4,24,5.0,0.9740855256086011,1.0,0.2,stress_unobservable,0.0,True,299.50293132856166,0.6682623227694469
5,4,24,5.0,0.9383209380799488,1.0,0.2,stress_unobservable,0.0,True,243.78902502706046,0.4462088952977028
5,4,24,5.0,0.978126785011405,1.0,0.2,stress_unobservable,0.0,True,260.2446603827458,0.6040865924166277
5,4,24,5.0,0.987455041209649,1.0,0.2,stress_unobservable,0.0,True,294.82694979215546,0.6601166276456559
5,4,24,5.0,0.9761136996093824,1.0,0.2,stress_unobservable,0.0,True,213.52779768872432,0.4959003881643406
5,4,24,5.0,0.9775974145590302,1.0,0.2,stress_unobservable,0.0,True,240.20391536882084,0.4763361426148086
5,4,24,5.0,0.9747923406152093,1.0,0.2,stress_unobservable,0.0,True,251.69251874517522,0.6036704017732986
5,4,24,5.0,0.9752722837175833,1.0,0.2,stress_unobservable,0.0,True,276.2206586901329,0.6578886039929039
5,4,24,5.0,0.972981166503445,1.0,0.2,stress_unobservable,0.0,True,244.30817777117088,0.5413489391211495
5,4,24,5.0,0.9766959565200464,1.0,0.2,stress_unobservable,0.0,True,242.81280142303763,0.5518395788739917
5,4,24,5.0,0.9669686079472074,1.0,0.2,stress_unobservable,0.0,True,285.0544651554425,0.6081113445058974
5,4,24,5.0,0.960171723673002,1.0,0.2,stress_unobservable,0.0,True,245.47999957039238,0.5538545021253535
5,4,24,5.0,0.9569193275663204,1.0,0.2,stress_unobservable,0.0,True,259.94173404055266,0.5363521523031874
5,4,24,5.0,0.9658995749901682,1.0,0.2,stress_unobservable,0.0,True,255.81471495143654,0.5606655170599164
5,4,24,5.0,0.9648080540360938,1.0,0.2,stress_unobservable,0.0,True,253.76479430522002,0.571425842567595
5,4,24,5.0,0.9690446335704339,1.0,0.2,stress_unobservable,0.0,True,232.50745965991086,0.48086847743372196
5,4,24,5.0,0.9769374741615071,1.0,0.2,stress_unobservable,0.0,True,284.8976942597808,0.6062492172806997
5,4,24,5.0,0.9693515148022963,1.0,0.2,stress_unobservable,0.0,True,271.6541025280636,0.6046040779840207
5,4,24,5.0,0.9673549402056512,1.0,0.2,stress_unobservable,0.0,True,280.00387413629085,0.6267054341190528
5,4,24,5.0,0.981706308860473,1.0,0.2,stress_unobservable,0.0,True,273.94518463421707,0.6386082016401713
5,4,24,5.0,0.97000341794062,1.0,0.2,stress_unobservable,0.0,True,282.80545828155573,0.6384055527689381
5,4,24,5.0,0.9676677588026783,1.0,0.2,stress_unobservable,0.0,True,222.89514431023483,0.47792039226415384
5,4,24,5.0,0.9723250181701556,1.0,0.2,stress_unobservable,0.0,True,271.87415573303696,0.6253473204111761
5,4,24,5.0,0.9711884602080849,1.0,0.2,stress_unobservable,0.0,True,315.94056641047223,0.6654343369036927
5,4,24,5.0,0.9795938049116317,1.0,0.2,stress_unobservable,0.0,True,293.16572730149807,0.657023514083116
5,4,24,5.0,0.9798376855256504,1.0,0.2,stress_unobservable,0.0,True,251.55984744337832,0.6123365091859965
5,4,24,5.0,0.974514533489319,1.0,0.2,stress_unobservable,0.0,True,275.51480717813416,0.6193541358566466
5,4,24,5.0,0.9753196378872515,1.0,0.2,stress_unobservable,0.0,True,262.22676340698206,0.6151742487344745
5,4,24,5.0,0.9758051155672014,1.0,0.2,stress_unobservable,0.0,True,250.63332807698663,0.5733448370838743
5,4,24,5.0,0.9794256642086786,1.0,0.2,stress_unobservable,0.0,True,263.4240230952918,0.5728887999060124
5,4,24,5.0,0.9760508899357426,1.0,0.2,stress_unobservable,0.0,True,257.9862139218052,0.5553221685969374
5,4,24,5.0,0.9761177382918382,1.0,0.2,stress_unobservable,0.0,True,302.1082131486563,0.6112622525476938
5,4,24,5.0,0.9682834586584192,1.0,0.2,stress_unobservable,0.0,True,281.3935867071636,0.5694154483473173
5,4,24,5.0,0.9814708174918769,1.0,0.2,stress_unobservable,0.0,True,273.3487089393344,0.6219669264500232
5,4,24,5.0,0.9610375504153894,1.0,0.2,stress_unobservable,0.0,True,228.5672147596307,0.5227079304606931
5,4,24,5.0,0.9614859095223665,1.0,0.2,stress_unobservable,0.0,True,260.00570675825844,0.6177285576426389
5,4,24,5.0,0.9710520261348795,1.0,0.2,stress_unobservable,0.0,True,244.32214007274928,0.5910926283695837
5,4,24,5.0,0.9635506639876222,1.0,0.2,stress_unobservable,0.0,True,304.25496674097917,0.6053761521076879
5,4,24,5.0,0.9487888044191236,1.0,0.2,stress_unobservable,0.0,True,235.97428966758048,0.5229464665651372
5,4,24,5.0,0.9798775900572175,1.0,0.2,stress_unobservable,0.0,True,288.1410289591081,0.644209543205434
5,4,24,5.0,0.9753069246751718,1.0,0.2,stress_unobservable,0.0,True,229.14193218108375,0.4858768508539887
5,4,24,5.0,0.9831371036860731,1.5,0.2,stress_unobservable,0.0,True,261.1878266183394,0.2629412280342394
5,4,24,5.0,0.9870235742483119,1.5,0.2,stress_unobservable,0.0,True,312.7897974334784,0.325973051506205
5,4,24,5.0,0.9538460020279571,1.5,0.2,stress_unobservable,0.0,True,323.14784254418305,0.35945161019162253
5,4,24,5.0,0.9702646169496751,1.5,0.2,stress_unobservable,0.0,True,218.58324829090077,0.18541978701001638
5,4,24,5.0,0.9623086430316025,1.5,0.2,stress_unobservable,0.0,True,236.00929847702804,0.1892654936361181
5,4,24,5.0,0.9664257593805448,1.5,0.2,stress_unobservable,0.0,True,272.56011327116494,0.23940098717542135
5,4,24,5.0,0.9846530304007685,1.5,0.2,stress_unobservable,0.0,True,294.4344585853943,0.3147234426953045
5,4,24,5.0,0.9561567592537833,1.5,0.2,stress_unobservable,0.0,True,226.39780107321695,0.13934710178377363
5,4,24,5.0,0.9674690642724723,1.5,0.2,stress_unobservable,0.0,True,281.3734387283847,0.29829105362583297
5,4,24,5.0,0.9807262679191489,1.5,0.2,stress_unobservable,0.0,True,271.64913552863015,0.26225274092910894
5,4,24,5.0,0.9526511122094002,1.5,0.2,stress_unobservable,0.0,True,224.46000666267014,0.2146779258892566
5,4,24,5.0,0.9661075256991586,1.5,0.2,stress_unobservable,0.0,True,252.31392287004172,0.22519156729339385
5,4,24,5.0,0.9818636135991302,1.5,0.2,stress_unobservable,0.0,True,295.9005221572524,0.32917954650924935
5,4,24,5.0,0.9640339258614572,1.5,0.2,stress_unobservable,0.0,True,224.87022449912632,0.288121719111889
5,4,24,5.0,0.9681148965118304,1.5,0.2,stress_unobservable,0.0,True,251.91883223433138,0.29630340547397094
5,4,24,5.0,0.9705946074622803,1.5,0.2,stress_unobservable,0.0,True,250.27911291530893,0.22874962169558333
5,4,24,5.0,0.9580262325548259,1.5,0.2,stress_unobservable,0.0,True,235.5088586657455,0.22912440028258807
5,4,24,5.0,0.9697263911298317,1.5,0.2,stress_unobservable,0.0,True,265.30063373357103,0.2571097304753156
5,4,24,5.0,0.9604777763882084,1.5,0.2,stress_unobservable,0.0,True,310.1687114318774,0.3427742159607873
5,4,24,5.0,0.9735942148545513,1.5,0.2,stress_unobservable,0.0,True,239.97498966014209,0.29315606644329145
5,4,24,5.0,0.9749068942738979,1.5,0.2,stress_unobservable,0.0,True,266.8856458947087,0.2931140025255522
5,4,24,5.0,0.960495566908705,1.5,0.2,stress_unobservable,0.0,True,270.99729460067067,0.19946144225254875
5,4,24,5.0,0.9796607495950344,1.5,0.2,stress_unobservable,0.0,True,210.18150748300235,0.20176132899551003
5,4,24,5.0,0.9828970051167834,1.5,0.2,stress_unobservable,0.0,True,294.88130038330786,0.2808044128475529
5,4,24,5.0,0.9714966501818104,1.5,0.2,stress_unobservable,0.0,True,255.5644273611432,0.2080547391364609
5,4,24,5.0,0.9612574392340245,1.5,0.2,stress_unobservable,0.0,True,269.975087921605,0.28082178977097744
5,4,24,5.0,0.9898648534352051,1.5,0.2,stress_unobservable,0.0,True,320.50703947245717,0.3257457835193551
5,4,24,5.0,0.9540476367799301,1.5,0.2,stress_unobservable,0.0,True,226.76541576150248,0.2151073446278875
5,4,24,5.0,0.9679845516092449,1.5,0.2,stress_unobservable,0.0,True,271.3350074978248,0.2854073760617695
5,4,24,5.0,0.9541713185444268,1.5,0.2,stress_unobservable,0.0,True,290.7131321569261,0.3098184197987849
5,4,24,5.0,0.9500497464582198,1.5,0.2,stress_unobservable,0.0,True,274.3168695185669,0.3016309589862938
5,4,24,5.0,0.9767550047823342,1.5,0.2,stress_unobservable,0.0,True,292.6431736735626,0.3766074773343116
5,4,24,5.0,0.9706384241165112,1.5,0.2,stress_unobservable,0.0,True,243.0958637647267,0.2068747474842082
5,4,24,5.0,0.9662450898283108,1.5,0.2,stress_unobservable,0.0,True,279.6181889285999,0.23883304597766863
5,4,24,5.0,0.9719576185523953,1.5,0.2,stress_unobservable,0.0,True,261.23763042442505,0.23067190387393466
5,4,24,5.0,0.9783270074146583,1.5,0.2,stress_unobservable,0.0,True,267.92503050006087,0.26009466527817815
5,4,24,5.0,0.9614001459583549,1.5,0.2,stress_unobservable,0.0,True,247.47096993610572,0.1728880091167725
5,4,24,5.0,0.9659249193749463,1.5,0.2,stress_unobservable,0.0,True,264.6206371301323,0.27336907708718744
5,4,24,5.0,0.9761779854522897,1.5,0.2,stress_unobservable,0.0,True,282.63788599663843,0.2667894906531538
5,4,24,5.0,0.9717775746848203,1.5,0.2,stress_unobservable,0.0,True,237.74126245428255,0.19738713186583845
5,4,24,5.0,0.9757370247481362,1.5,0.2,stress_unobservable,0.0,True,266.1459057627846,0.2833096500313951
5,4,24,5.0,0.9520954040598969,1.5,0.2,stress_unobservable,0.0,True,233.49202898164532,0.22705262429757056
5,4,24,5.0,0.9734128261867552,1.5,0.2,stress_unobservable,0.0,True,272.9166404205302,0.255895755057497
5,4,24,5.0,0.9714016828041723,1.5,0.2,stress_unobservable,0.0,True,237.4822705425863,0.22882624879939584
5,4,24,5.0,0.9669029317134232,1.5,0.2,stress_unobservable,0.0,True,244.43585011268468,0.24301214199832388
5,4,24,5.0,0.9571072995252359,1.5,0.2,stress_unobservable,0.0,True,260.43039499717213,0.2366931395304669
5,4,24,5.0,0.9727455427205808,1.5,0.2,stress_unobservable,0.0,True,246.46922761414152,0.18195590149627283
5,4,24,5.0,0.9734929615339531,1.5,0.2,stress_unobservable,0.0,True,299.52286422145806,0.30093210250187735
5,4,24,5.0,0.9691557740360351,1.5,0.2,stress_unobservable,0.0,True,294.85353973990556,0.3527024710771566
5,4,24,5.0,0.978413799583448,1.5,0.2,stress_unobservable,0.0,True,263.0874669005219,0.19494271732837076
5,4,24,5.0,0.9728992422198764,2.0,0.2,stress_unobservable,0.0,True,266.0417100047937,0.012789743737430082
5,4,24,5.0,0.9721238596212856,2.0,0.2,stress_unobservable,0.0,True,249.383150049117,0.015349585500839313
5,4,24,5.0,0.9670264241321017,2.0,0.2,feasible_hard,0.0009765625,True,300.81964419559773,0.0
5,4,24,5.0,0.9634145805178204,2.0,0.2,feasible_hard,0.001953125,True,284.39184211521217,0.0
5,4,24,5.0,0.9816785282828582,2.0,0.2,feasible_hard,0.001953125,True,285.45154858136976,0.0
5,4,24,5.0,0.9875402849862583,2.0,0.2,stress_unobservable,0.0,True,268.00907509337196,0.020072875632620002
5,4,24,5.0,0.964469048178433,2.0,0.2,feasible_hard,0.001953125,True,280.71470580136594,0.0
5,4,24,5.0,0.9849563473642784,2.0,0.2,stress_unobservable,0.0,True,252.90995931054346,0.0030848117118423835
5,4,24,5.0,0.9766432287655459,2.0,0.2,stress_unobservable,0.0,True,281.26640942588597,0.03782764942498562
5,4,24,5.0,0.9769847562916357,2.0,0.2,stress_unobservable,0.0,True,282.8208274236675,0.029916600190815434
5,4,24,5.0,0.9751330025346882,2.0,0.2,stress_unobservable,0.0,True,271.78872512959856,0.022738942417289354
5,4,24,5.0,0.9504097870495297,2.0,0.2,stress_unobservable,0.0,True,239.66187852161318,0.030046010052407035
5,4,24,5.0,0.9722586191089464,2.0,0.2,feasible_hard,0.0009765625,True,308.4545972720471,0.0
5,4,24,5.0,0.9793985061172994,2.0,0.2,feasible_hard,0.0009765625,True,296.91188612246486,0.0
5,4,24,5.0,0.973274114836096,2.0,0.2,feasible_hard,0.0009765625,True,300.98314692132,0.0
5,4,24,5.0,0.971160827529894,2.0,0.2,feasible_hard,0.0068359375,True,263.8523190255106,0.0
5,4,24,5.0,0.9903604611959436,2.0,0.2,feasible_hard,0.0048828125,True,262.77458190799075,0.0
5,4,24,5.0,0.9820542100184708,2.0,0.2,stress_unobservable,0.0,True,299.3395897500069,0.03895948818865469
5,4,24,5.0,0.9613672174835528,2.0,0.2,feasible_hard,0.0166015625,True,231.96608829061825,0.0
5,4,24,5.0,0.9795981859512762,2.0,0.2,feasible_hard,0.001953125,True,291.85303453564626,0.0
5,4,24,5.0,0.9656665490194147,2.0,0.2,feasible_hard,0.0087890625,True,209.39900607222563,0.0
5,4,24,5.0,0.9707898684516792,2.0,0.2,stress_unobservable,0.0,True,273.0137657701231,0.00577272108633009
5,4,24,5.0,0.9826179215188569,2.0,0.2,stress_unobservable,0.0,True,286.39401202062004,0.006562722753507333
5,4,24,5.0,0.9721675676760115,2.0,0.2,feasible_hard,0.0009765625,True,295.0750169091467,0.0
5,4,24,5.0,0.9787534695461902,2.0,0.2,feasible_hard,0.0068359375,True,260.2062743578731,0.0
5,4,24,5.0,0.9699394085647562,2.0,0.2,feasible_hard,0.0009765625,True,292.4743368028812,0.0
5,4,24,5.0,0.9865087220489054,2.0,0.2,stress_unobservable,0.0,True,261.36397177964255,0.003670253229640985
5,4,24,5.0,0.9765255864110391,2.0,0.2,feasible_hard,0.0009765625,True,288.0084191955947,0.0
5,4,24,5.0,0.9775020447700634,2.0,0.2,feasible_hard,0.0029296875,True,276.4924631837764,0.0
