instance,planner,budget,n_seeds,score_mean,score_std,score_sem,loss_mean,loss_std,loss_sem,violation_mean,feasible_rate,sample_feasible_fraction_mean
bsp_hard_H8_A6_S120,evolutionary,10000,20,221.69268251398302,44.905902358285864,10.04126502640953,103.05660457660913,8.766341022245923,1.960213443968688,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,open_loop_mcts,100,20,482.1011048830702,86.69592048120764,19.385797156789653,239.64090199870938,121.08498650203812,27.07542608732017,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,open_loop_mcts,500,20,482.1011048830702,86.69592048120764,19.385797156789653,239.64090199870938,121.08498650203812,27.07542608732017,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,open_loop_mcts,1000,20,482.1011048830702,86.69592048120764,19.385797156789653,239.64090199870938,121.08498650203812,27.07542608732017,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,open_loop_mcts,5000,20,482.1011048830702,86.69592048120764,19.385797156789653,239.64090199870938,121.08498650203812,27.07542608732017,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,open_loop_mcts,10000,20,482.1011048830702,86.69592048120764,19.385797156789653,239.64090199870938,121.08498650203812,27.07542608732017,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,random,100,20,477.11116552559827,99.4910323171159,22.246871141269953,277.9062609669345,133.03401025227484,29.747309024349047,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,random,500,20,415.6494709292104,81.05179994660249,18.123733437931698,175.1287953356624,92.34490452448942,20.648948389248623,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,random,1000,20,384.9033536865517,56.153882074710225,12.556389751955898,135.17112343695283,11.014153235637092,2.4628395349483796,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,random,5000,20,348.7794632243648,33.32590296538611,7.451898444216517,127.24788002572623,6.529053844772289,1.4599408225667196,0.0,1.0,0.08000000000000002
bsp_hard_H8_A6_S120,random,10000,20,347.98107296919835,33.12113600637109,7.406111160226166,126.8746397597696,6.505624490552377,1.454701859696255,0.0,1.0,0.08000000000000002
