seed,entropy,budget_mode,forced_mode,H,A,S,num_sequences,feasible_count,feasible_fraction,oracle_feasible,oracle_catastrophic,oracle_degraded,best_feasible_mean,best_violation,regime,budgets_json
57,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.02833333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
58,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.41166666666666646,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
59,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.41166666666666657,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
60,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.07833333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
61,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.37,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
62,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4116666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
63,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
64,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4533333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
65,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4116666666666666,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
66,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
67,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
68,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.703333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
69,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
70,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
71,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.703333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
72,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.12,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
73,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.32833333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
74,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
75,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.36999999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
76,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4533333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
77,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
78,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
79,medium,medium,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
0,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.3283333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
1,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
2,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
3,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6616666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
4,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
5,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.25833333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
6,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
7,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.36999999999999994,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
8,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
9,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.41166666666666657,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
10,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
11,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.3699999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
12,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
13,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
14,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
15,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
16,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4116666666666666,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
17,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
18,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6616666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
19,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
20,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4533333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
21,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
22,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6616666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
23,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333314,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
24,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
25,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
26,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.49499999999999983,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
27,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
28,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
29,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.07833333333333334,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
30,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
31,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
32,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
33,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
34,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
35,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4116666666666666,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
36,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.24499999999999988,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
37,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4533333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
38,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
39,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
40,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
41,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
42,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2866666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
43,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
44,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2366666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
45,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.28666666666666674,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
46,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2866666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
47,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
48,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6616666666666664,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
49,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
50,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.16166666666666668,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
51,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
52,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.37,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
53,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2033333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
54,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.37,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
55,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.45333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
56,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7866666666666663,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
57,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
58,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4116666666666666,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
59,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.20333333333333325,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
60,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
61,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.41166666666666657,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
62,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
63,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
64,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.2866666666666667,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
65,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
66,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
67,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.4949999999999999,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
68,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.20333333333333337,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
69,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
70,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.8283333333333329,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
71,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.703333333333333,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
72,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.32833333333333337,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
73,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
74,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5366666666666665,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
75,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.15333333333333332,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
76,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
77,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.6199999999999998,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
78,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.5783333333333331,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
79,medium,medium,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.7449999999999997,informational,"{""prob_catastrophic"": 0.18, ""prob_degraded"": 0.45}"
0,medium,loose,none,5,4,24,1024,83,0.0810546875,True,0.0,0.0,79.58333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
1,medium,loose,none,5,4,24,1024,20,0.01953125,True,0.0,0.0,294.5833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
2,medium,loose,none,5,4,24,1024,51,0.0498046875,True,0.0,0.0,211.66666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
3,medium,loose,none,5,4,24,1024,35,0.0341796875,True,0.0,0.0,219.58333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
4,medium,loose,none,5,4,24,1024,91,0.0888671875,True,0.0,0.0,46.24999999999999,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
5,medium,loose,none,5,4,24,1024,101,0.0986328125,True,0.0,0.0,67.91666666666664,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
6,medium,loose,none,5,4,24,1024,124,0.12109375,True,0.0,0.0,52.083333333333336,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
7,medium,loose,none,5,4,24,1024,129,0.1259765625,True,0.0,0.0,61.24999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
8,medium,loose,none,5,4,24,1024,122,0.119140625,True,0.0,0.0,229.99999999999997,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
9,medium,loose,none,5,4,24,1024,112,0.109375,True,0.0,0.0,64.16666666666666,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
10,medium,loose,none,5,4,24,1024,75,0.0732421875,True,0.0,0.0,179.16666666666669,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
11,medium,loose,none,5,4,24,1024,107,0.1044921875,True,0.0,0.0,97.91666666666669,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
12,medium,loose,none,5,4,24,1024,120,0.1171875,True,0.0,0.0,144.58333333333331,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
13,medium,loose,none,5,4,24,1024,83,0.0810546875,True,0.0,0.0,79.58333333333331,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
14,medium,loose,none,5,4,24,1024,82,0.080078125,True,0.0,0.0,102.50000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
15,medium,loose,none,5,4,24,1024,34,0.033203125,True,0.0,0.0,177.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
16,medium,loose,none,5,4,24,1024,100,0.09765625,True,0.0,0.0,88.74999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
17,medium,loose,none,5,4,24,1024,64,0.0625,True,0.0,0.0,102.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
18,medium,loose,none,5,4,24,1024,63,0.0615234375,True,0.0,0.0,252.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
19,medium,loose,none,5,4,24,1024,84,0.08203125,True,0.0,0.0,224.1666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
20,medium,loose,none,5,4,24,1024,125,0.1220703125,True,0.0,0.0,93.33333333333334,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
21,medium,loose,none,5,4,24,1024,149,0.1455078125,True,0.0,0.0,47.49999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
22,medium,loose,none,5,4,24,1024,101,0.0986328125,True,0.0,0.0,102.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
23,medium,loose,none,5,4,24,1024,155,0.1513671875,True,0.0,0.0,29.166666666666657,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
24,medium,loose,none,5,4,24,1024,111,0.1083984375,True,0.0,0.0,52.08333333333335,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
25,medium,loose,none,5,4,24,1024,96,0.09375,True,0.0,0.0,70.41666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
26,medium,loose,none,5,4,24,1024,136,0.1328125,True,0.0,0.0,102.50000000000001,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
27,medium,loose,none,5,4,24,1024,71,0.0693359375,True,0.0,0.0,202.49999999999997,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
28,medium,loose,none,5,4,24,1024,109,0.1064453125,True,0.0,0.0,38.33333333333333,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
29,medium,loose,none,5,4,24,1024,51,0.0498046875,True,0.0,0.0,243.33333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
30,medium,loose,none,5,4,24,1024,141,0.1376953125,True,0.0,0.0,47.08333333333333,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
31,medium,loose,none,5,4,24,1024,121,0.1181640625,True,0.0,0.0,47.5,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
32,medium,loose,none,5,4,24,1024,89,0.0869140625,True,0.0,0.0,79.58333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
33,medium,loose,none,5,4,24,1024,72,0.0703125,True,0.0,0.0,102.50000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
34,medium,loose,none,5,4,24,1024,145,0.1416015625,True,0.0,0.0,33.74999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
35,medium,loose,none,5,4,24,1024,79,0.0771484375,True,0.0,0.0,91.25,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
36,medium,loose,none,5,4,24,1024,81,0.0791015625,True,0.0,0.0,102.50000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
37,medium,loose,none,5,4,24,1024,130,0.126953125,True,0.0,0.0,19.166666666666664,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
38,medium,loose,none,5,4,24,1024,80,0.078125,True,0.0,0.0,84.16666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
39,medium,loose,none,5,4,24,1024,96,0.09375,True,0.0,0.0,70.41666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
40,medium,loose,none,5,4,24,1024,99,0.0966796875,True,0.0,0.0,160.00000000000003,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
41,medium,loose,none,5,4,24,1024,65,0.0634765625,True,0.0,0.0,258.74999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
42,medium,loose,none,5,4,24,1024,109,0.1064453125,True,0.0,0.0,55.83333333333332,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
43,medium,loose,none,5,4,24,1024,65,0.0634765625,True,0.0,0.0,93.33333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
44,medium,loose,none,5,4,24,1024,58,0.056640625,True,0.0,0.0,102.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
45,medium,loose,none,5,4,24,1024,105,0.1025390625,True,0.0,0.0,57.91666666666664,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
46,medium,loose,none,5,4,24,1024,87,0.0849609375,True,0.0,0.0,130.83333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
47,medium,loose,none,5,4,24,1024,75,0.0732421875,True,0.0,0.0,182.0833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
48,medium,loose,none,5,4,24,1024,54,0.052734375,True,0.0,0.0,199.58333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
49,medium,loose,none,5,4,24,1024,133,0.1298828125,True,0.0,0.0,149.99999999999997,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
50,medium,loose,none,5,4,24,1024,136,0.1328125,True,0.0,0.0,47.49999999999999,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
51,medium,loose,none,5,4,24,1024,78,0.076171875,True,0.0,0.0,70.41666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
52,medium,loose,none,5,4,24,1024,94,0.091796875,True,0.0,0.0,50.416666666666664,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
53,medium,loose,none,5,4,24,1024,45,0.0439453125,True,0.0,0.0,264.99999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
54,medium,loose,none,5,4,24,1024,37,0.0361328125,True,0.0,0.0,301.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
55,medium,loose,none,5,4,24,1024,136,0.1328125,True,0.0,0.0,24.58333333333332,0.0,easy,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
