instance,planner,budget,n_seeds,score_mean,score_std,score_sem,loss_mean,loss_std,loss_sem,violation_mean,feasible_rate,sample_feasible_fraction_mean
bged_hard_H12_A6_S120,random,100,20,13580.223327723133,47.624834162765055,10.649236660509693,10956.829873774604,43.52711768897879,9.732959401719013,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,random,500,20,13525.821948769802,28.70221660683698,6.4180107437810845,10907.328130567083,26.130434948702693,5.842942882693545,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,random,1000,20,13502.98933459915,34.38498125146709,7.68871554833362,10886.642638486028,31.240619894931402,6.985614974429895,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,random,5000,20,13439.154662492252,36.88812292370463,8.248435041977183,10828.189224749043,33.81579680812386,7.561442037628535,0.0,1.0,0.08000000000000002
bged_hard_H12_A6_S120,random,10000,20,13418.370504216477,27.168426987947935,6.075044958679144,10809.189065732444,24.815832231464185,5.548988778778421,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,beam,100,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,beam,500,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,beam,1000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,beam,5000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,beam,10000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,cem,100,20,10607.704501134453,15.066110600009226,3.3688847458150772,6904.160322261496,16.589039388680252,3.70942197545106,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,cem,500,20,10589.461472824096,7.287102909780949,1.629445746530672,6878.852392672519,7.6308912455050155,1.706319155385725,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,cem,1000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,cem,5000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,cem,10000,20,10586.446030169425,0.0,0.0,6875.789243121746,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,evolutionary,100,20,10623.283415493941,18.457465716424867,4.127214803429785,6919.871761002015,16.185135224591043,3.6191062587211897,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,evolutionary,500,20,10586.979006457916,0.44876922557586935,0.1003478494597581,6876.2741038453805,0.40825563191524417,0.09128873451596185,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,evolutionary,1000,20,10586.840827420157,0.4792656848805689,0.10716706506759452,6876.148399213327,0.4359989586740633,0.0974923309714327,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,evolutionary,5000,20,10586.46577003196,0.08827934899915288,0.019739862537153385,6875.807200926325,0.08030974353084767,0.017957804579054937,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,evolutionary,10000,20,10586.46577003196,0.08827934899915288,0.019739862537153385,6875.807200926325,0.08030974353084767,0.017957804579054937,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,open_loop_mcts,100,20,10630.832653089186,25.89186338735829,5.78959665982711,6926.847214492557,28.917329879816513,6.466111533905554,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,open_loop_mcts,500,20,10630.832653089186,25.89186338735829,5.78959665982711,6926.847214492557,28.917329879816513,6.466111533905554,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,open_loop_mcts,1000,20,10630.832653089186,25.89186338735829,5.78959665982711,6926.847214492557,28.917329879816513,6.466111533905554,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,open_loop_mcts,5000,20,10630.832653089186,25.89186338735829,5.78959665982711,6926.847214492557,28.917329879816513,6.466111533905554,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,open_loop_mcts,10000,20,10630.832653089186,25.89186338735829,5.78959665982711,6926.847214492557,28.917329879816513,6.466111533905554,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,random,100,20,10714.600863351683,341.6110523792907,76.38655349853353,7020.814109075569,378.61919069897164,84.66182479888566,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,random,500,20,10611.793221191358,15.61407603924274,3.491413542959744,6910.278988828053,17.921381187114793,4.007342658507455,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,random,1000,20,10605.852532508989,13.507077013815202,3.0202742380215657,6903.715741350483,17.001258965283004,3.801597074945053,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,random,5000,20,10591.29937823675,5.022040029391643,1.1229622891444755,6887.204758919555,12.353162236905195,2.7622510498803376,0.0,1.0,0.08000000000000002
bged_hard_H6_A6_S120,random,10000,20,10589.549473755105,3.7058032257237183,0.8286427923956231,6883.843442203691,11.546406009984636,2.5818548734137763,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,beam,100,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,beam,500,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,beam,1000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,beam,5000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,beam,10000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,cem,100,20,12624.862617471857,1055.5788524829325,236.03460697630595,9712.526746324926,1538.3004849484992,343.9744454165736,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,cem,500,20,11013.562837833142,750.3843361754713,167.79103849394082,7373.477172802246,892.5844452947001,199.58794953378916,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,cem,1000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,cem,5000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,cem,10000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,evolutionary,100,20,12998.256806629352,648.5426778916852,145.0185514075558,10219.846949070921,1009.4754498398337,225.7255727459047,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,evolutionary,500,20,10596.938124960605,14.505356084567973,3.2434962242934176,6901.711425314525,11.125921823305989,2.4878317509260595,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,evolutionary,1000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,evolutionary,5000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,evolutionary,10000,20,10589.87083504844,0.0,0.0,6896.291203890255,0.0,0.0,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,open_loop_mcts,100,20,12145.952560517302,989.7050320435752,221.30477293230416,8861.644764481158,1416.9389203925045,316.8371745962803,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,open_loop_mcts,500,20,12145.729749994696,989.4436600280458,221.24632837289016,8861.40767867593,1416.6232618638287,316.76659120350064,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,open_loop_mcts,1000,20,12145.729749994696,989.4436600280458,221.24632837289016,8861.40767867593,1416.6232618638287,316.76659120350064,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,open_loop_mcts,5000,20,12145.729749994696,989.4436600280458,221.24632837289016,8861.40767867593,1416.6232618638287,316.76659120350064,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,open_loop_mcts,10000,20,12145.729749994696,989.4436600280458,221.24632837289016,8861.40767867593,1416.6232618638287,316.76659120350064,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,random,100,20,12969.933590723858,822.0262132011043,183.8106492004404,10213.265117007166,1199.3689213303608,268.1870438195284,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,random,500,20,12839.241015257912,816.602245188768,182.59781308210358,9974.082997856181,1227.4321594177293,274.4621746227401,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,random,1000,20,12664.115764924543,944.4095010735888,211.1763842997205,9729.135639886636,1404.0713090951187,313.9598892393804,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,random,5000,20,11347.112023388947,774.2459527349093,173.12665816193464,7713.491495848773,854.8721464316255,191.15522314922688,0.0,1.0,0.08000000000000002
bged_hard_H8_A6_S120,random,10000,20,10890.225593682802,553.7618657568873,123.8249175179513,7209.42500064245,611.9120711008183,136.8276987234114,0.0,1.0,0.08000000000000002
